state,year,quarter,transaction_type,transaction_count,transaction_amount
arunachal-pradesh,2019,1,"Financial Services",256,140622.87093631705
arunachal-pradesh,2019,1,Others,2239,2730548.5978140826
arunachal-pradesh,2019,2,"Recharge & bill payments",131988,30420803.41271234
arunachal-pradesh,2019,2,"Peer-to-peer payments",106527,704237943.4054435
arunachal-pradesh,2019,2,"Merchant payments",16828,13955724.130712911
arunachal-pradesh,2019,2,"Financial Services",267,160660.8821362781
arunachal-pradesh,2019,2,Others,3046,3880742.524023137
arunachal-pradesh,2019,3,"Recharge & bill payments",216228,50946104.94289842
arunachal-pradesh,2019,3,"Peer-to-peer payments",133484,841037395.2474606
arunachal-pradesh,2019,3,"Merchant payments",16900,17178248.07427002
arunachal-pradesh,2019,3,"Financial Services",864,64089.11350267195
arunachal-pradesh,2019,3,Others,2758,3419197.4177385764
arunachal-pradesh,2019,4,"Recharge & bill payments",259183,63516906.09060433
arunachal-pradesh,2019,4,"Peer-to-peer payments",177833,1100137447.9340453
arunachal-pradesh,2019,4,"Merchant payments",19769,23192271.691576812
arunachal-pradesh,2019,4,"Financial Services",314,305379.7987782319
arunachal-pradesh,2019,4,Others,2376,3421174.01227797
arunachal-pradesh,2020,1,"Recharge & bill payments",329834,86011654.77474582
arunachal-pradesh,2020,1,"Peer-to-peer payments",203429,1263912288.4066367
arunachal-pradesh,2020,1,"Merchant payments",31181,28553052.133918796
arunachal-pradesh,2020,1,"Financial Services",470,337812.94816169393
arunachal-pradesh,2020,1,Others,2261,2943873.0666838237
arunachal-pradesh,2020,2,"Recharge & bill payments",522495,145198528.22961134
arunachal-pradesh,2020,2,"Peer-to-peer payments",247861,1630654426.0441835
arunachal-pradesh,2020,2,"Merchant payments",35169,46446966.612447515
arunachal-pradesh,2020,2,"Financial Services",1310,2655507.6964110374
arunachal-pradesh,2020,2,Others,1939,1761404.4023099935
arunachal-pradesh,2020,3,"Recharge & bill payments",514907,153463816.21184397
arunachal-pradesh,2020,3,"Peer-to-peer payments",370418,2361603431.37578
arunachal-pradesh,2020,3,"Merchant payments",72736,88145178.69272713
arunachal-pradesh,2020,3,"Financial Services",1761,4030599.9171272423
arunachal-pradesh,2020,3,Others,3005,2695539.3607389224
arunachal-pradesh,2020,4,"Peer-to-peer payments",522019,3254744938.4105625
arunachal-pradesh,2020,4,"Recharge & bill payments",513895,152389181.21743062
arunachal-pradesh,2020,4,"Merchant payments",167387,156682926.02384603
arunachal-pradesh,2020,4,"Financial Services",1749,2391651.8783250954
arunachal-pradesh,2020,4,Others,4079,4055324.315454754
arunachal-pradesh,2021,1,"Peer-to-peer payments",566209,3460488558.9436507
arunachal-pradesh,2021,1,"Recharge & bill payments",450649,142358376.9003836
arunachal-pradesh,2021,1,"Merchant payments",155966,204958020.0891498
arunachal-pradesh,2021,1,"Financial Services",1558,2672460.4740365944
arunachal-pradesh,2021,1,Others,3074,3301662.6094231335
arunachal-pradesh,2021,2,"Peer-to-peer payments",762946,4000960152.0755496
arunachal-pradesh,2021,2,"Recharge & bill payments",556680,165579844.25105897
arunachal-pradesh,2021,2,"Merchant payments",243375,283709438.5363142
arunachal-pradesh,2021,2,"Financial Services",1582,2761076.7934988844
arunachal-pradesh,2021,2,Others,3755,3415105.3379601175
arunachal-pradesh,2021,3,"Peer-to-peer payments",986088,5033603845.032885
arunachal-pradesh,2021,3,"Recharge & bill payments",600102,187390578.30403775
arunachal-pradesh,2021,3,"Merchant payments",314658,449869060.7842621
arunachal-pradesh,2021,3,"Financial Services",1934,3348547.8272713376
arunachal-pradesh,2021,3,Others,4185,3912143.3503634185
arunachal-pradesh,2021,4,"Peer-to-peer payments",1227616,6022733378.120082
arunachal-pradesh,2021,4,"Recharge & bill payments",633248,207784816.33218512
arunachal-pradesh,2021,4,"Merchant payments",521447,704195694.9939187
arunachal-pradesh,2021,4,"Financial Services",2386,3933557.2795471298
arunachal-pradesh,2021,4,Others,5901,4862905.885615055
arunachal-pradesh,2022,1,"Peer-to-peer payments",1403584,6670641250.45945
arunachal-pradesh,2022,1,"Merchant payments",720803,917155358.7177179
arunachal-pradesh,2022,1,"Recharge & bill payments",670576,231933129.00412333
arunachal-pradesh,2022,1,"Financial Services",3053,3359625.792926075
arunachal-pradesh,2022,1,Others,6052,5002264.113148138
arunachal-pradesh,2022,2,"Peer-to-peer payments",1751568,7627061474.687715
arunachal-pradesh,2022,2,"Merchant payments",1108353,1255513517.3639429
arunachal-pradesh,2022,2,"Recharge & bill payments",688770,241162643.19480157
arunachal-pradesh,2022,2,"Financial Services",2466,4063469.0998270046
arunachal-pradesh,2022,2,Others,5768,3864269.879579009
arunachal-pradesh,2022,3,"Peer-to-peer payments",1967086,7365427284.274204
arunachal-pradesh,2022,3,"Merchant payments",1316326,1413247143.4889917
arunachal-pradesh,2022,3,"Recharge & bill payments",649322,238448083.80779752
arunachal-pradesh,2022,3,"Financial Services",1997,4763324.776043448
arunachal-pradesh,2022,3,Others,4687,3224948.7015704075
arunachal-pradesh,2022,4,"Peer-to-peer payments",2251135,7768088687.67791
arunachal-pradesh,2022,4,"Merchant payments",1704968,1669602212.9174638
arunachal-pradesh,2022,4,"Recharge & bill payments",669151,239412553.61214688
arunachal-pradesh,2022,4,"Financial Services",2617,3785469.3993366556
arunachal-pradesh,2022,4,Others,4838,4020773.8953960314
arunachal-pradesh,2023,1,"Peer-to-peer payments",3879583,13170741327
arunachal-pradesh,2023,1,"Merchant payments",2922784,2802762028
arunachal-pradesh,2023,1,"Recharge & bill payments",1229475,409663161
arunachal-pradesh,2023,1,"Financial Services",4142,6310412
arunachal-pradesh,2023,1,Others,6841,5101526
arunachal-pradesh,2023,2,"Peer-to-peer payments",4883817,15695323405
arunachal-pradesh,2023,2,"Merchant payments",4091876,3651614280
arunachal-pradesh,2023,2,"Recharge & bill payments",1374689,447452168
arunachal-pradesh,2023,2,"Financial Services",3392,5815474
arunachal-pradesh,2023,2,Others,6714,5493337
arunachal-pradesh,2023,3,"Peer-to-peer payments",5889357,16351752522
arunachal-pradesh,2023,3,"Merchant payments",5451474,4277046551
arunachal-pradesh,2023,3,"Recharge & bill payments",1450780,482412481
arunachal-pradesh,2023,3,"Financial Services",4825,11365670
arunachal-pradesh,2023,3,Others,5997,4813862
arunachal-pradesh,2023,4,"Peer-to-peer payments",6678381,18554712209
arunachal-pradesh,2023,4,"Merchant payments",6435278,5043099494
arunachal-pradesh,2023,4,"Recharge & bill payments",1491471,515181105
arunachal-pradesh,2023,4,"Financial Services",5573,11079378
arunachal-pradesh,2023,4,Others,7039,4727608
arunachal-pradesh,2024,1,"Merchant payments",7491171,5669482843
arunachal-pradesh,2024,1,"Peer-to-peer payments",7238315,19793142980
arunachal-pradesh,2024,1,"Recharge & bill payments",1664938,568014875
arunachal-pradesh,2024,1,"Financial Services",6408,13072238
arunachal-pradesh,2024,1,Others,5582,3331540
arunachal-pradesh,2024,2,"Merchant payments",9567105,6815204405
arunachal-pradesh,2024,2,"Peer-to-peer payments",8120757,22271137791
arunachal-pradesh,2024,2,"Recharge & bill payments",1776684,595957635
arunachal-pradesh,2024,2,"Financial Services",7896,20769976
arunachal-pradesh,2024,2,Others,5930,3281823
arunachal-pradesh,2024,3,"Merchant payments",12464040,7709848647
arunachal-pradesh,2024,3,"Peer-to-peer payments",10083155,23214155044
arunachal-pradesh,2024,3,"Recharge & bill payments",1886589,653172013
arunachal-pradesh,2024,3,"Financial Services",8170,21220623
arunachal-pradesh,2024,3,Others,5188,3560378
arunachal-pradesh,2024,4,"Merchant payments",14117429,8515314488
arunachal-pradesh,2024,4,"Peer-to-peer payments",10758583,25848886063
arunachal-pradesh,2024,4,"Recharge & bill payments",1886780,695358159
arunachal-pradesh,2024,4,"Financial Services",25593,16838759
arunachal-pradesh,2024,4,Others,5072,3489404
assam,2018,1,"Recharge & bill payments",632092,93491181.14056379
assam,2018,1,"Peer-to-peer payments",318025,993525195.9818655
assam,2018,1,"Merchant payments",40482,34501622.89266755
assam,2018,1,"Financial Services",18172,4936862.200688562
assam,2018,1,Others,48110,31349593.99668264
assam,2018,2,"Recharge & bill payments",984160,174427478.21340805
assam,2018,2,"Peer-to-peer payments",530781,2064314053.1339972
assam,2018,2,"Merchant payments",79307,73366344.80739225
assam,2018,2,"Financial Services",22773,7051504.657611102
assam,2018,2,Others,46852,31425754.725386057
assam,2018,3,"Recharge & bill payments",1275136,254569069.32411742
assam,2018,3,"Peer-to-peer payments",843571,3424136709.5088205
assam,2018,3,"Merchant payments",159532,96783839.37466942
assam,2018,3,"Financial Services",22677,4741123.821880115
assam,2018,3,Others,50935,30904247.884785894
assam,2018,4,"Recharge & bill payments",1703488,317661277.3470997
assam,2018,4,"Peer-to-peer payments",1279089,5284776455.070784
assam,2018,4,"Merchant payments",667293,240563395.2777939
assam,2018,4,"Financial Services",28035,6331912.52655252
assam,2018,4,Others,56267,38689818.79087821
assam,2019,1,"Recharge & bill payments",1993220,400281677.94382846
assam,2019,1,"Peer-to-peer payments",1976310,7291433300.700247
assam,2019,1,"Merchant payments",494871,266644645.74929428
assam,2019,1,"Financial Services",20162,4612454.1127945455
assam,2019,1,Others,48442,39127457.944687635
assam,2019,2,"Recharge & bill payments",2512932,539315772.8606573
assam,2019,2,"Peer-to-peer payments",2293770,10035232820.852964
assam,2019,2,"Merchant payments",573646,326844709.5879724
assam,2019,2,"Financial Services",13654,4037222.414240564
assam,2019,2,Others,60927,49538663.41037582
assam,2019,3,"Peer-to-peer payments",2713539,11835800855.176552
assam,2019,3,"Recharge & bill payments",2645302,639885372.7480905
assam,2019,3,"Merchant payments",513728,421380275.4207429
assam,2019,3,"Financial Services",8606,6403456.344768786
assam,2019,3,Others,61396,46973660.73634353
assam,2019,4,"Peer-to-peer payments",3222143,14083346879.361855
assam,2019,4,"Recharge & bill payments",2937800,704118873.972094
assam,2019,4,"Merchant payments",544053,456318130.082201
assam,2019,4,"Financial Services",9621,3492255.0860687294
assam,2019,4,Others,46893,34707757.009855896
assam,2020,1,"Peer-to-peer payments",4058740,18977446151.768826
assam,2020,1,"Recharge & bill payments",3897975,971722606.1579468
assam,2020,1,"Merchant payments",792646,675423852.9512749
assam,2020,1,"Financial Services",10173,7054325.507515656
assam,2020,1,Others,49326,36781411.34368035
assam,2020,2,"Recharge & bill payments",6045321,1612522828.7163475
assam,2020,2,"Peer-to-peer payments",3648386,17358374071.26616
assam,2020,2,"Merchant payments",742400,749018053.2400584
assam,2020,2,"Financial Services",19814,18130004.687672265
assam,2020,2,Others,49278,28255168.009208795
assam,2020,3,"Peer-to-peer payments",5637893,26646565777.43919
assam,2020,3,"Recharge & bill payments",5292154,1627282415.9451878
assam,2020,3,"Merchant payments",1383230,1492484153.3873158
assam,2020,3,"Financial Services",24954,28452966.026372254
assam,2020,3,Others,59480,36605946.74600269
assam,2020,4,"Peer-to-peer payments",7538478,36013292450.814384
assam,2020,4,"Recharge & bill payments",5383505,1662189124.4177454
assam,2020,4,"Merchant payments",2392184,2466913305.59039
assam,2020,4,"Financial Services",29764,32314809.975261033
assam,2020,4,Others,79523,51901628.46643049
assam,2021,1,"Peer-to-peer payments",9449096,45476079487.10464
assam,2021,1,"Recharge & bill payments",6494111,2103017761.546533
assam,2021,1,"Merchant payments",3459132,3657261586.2001615
assam,2021,1,"Financial Services",34049,41291047.3832124
assam,2021,1,Others,75672,48814663.88782827
assam,2021,2,"Peer-to-peer payments",11668399,51521387890.61253
assam,2021,2,"Recharge & bill payments",9058005,2657676415.2458973
assam,2021,2,"Merchant payments",4562669,4914753140.040101
assam,2021,2,"Financial Services",49671,46106001.498141706
assam,2021,2,Others,94161,52549929.267157935
assam,2021,3,"Peer-to-peer payments",15617592,64131823895.235466
assam,2021,3,"Recharge & bill payments",10284267,3248364164.1984267
assam,2021,3,"Merchant payments",7431371,8208706348.034584
assam,2021,3,"Financial Services",39479,43889820.495989755
assam,2021,3,Others,131732,67715045.34317216
assam,2021,4,"Peer-to-peer payments",21393962,86801625126.53499
assam,2021,4,"Merchant payments",12895755,13378765005.905182
assam,2021,4,"Recharge & bill payments",11484376,3842004488.3733196
assam,2021,4,"Financial Services",60724,65456475.826191336
assam,2021,4,Others,185544,97116796.57575196
assam,2022,1,"Peer-to-peer payments",27156085,108855352347.44865
assam,2022,1,"Merchant payments",19011883,18833132506.022354
assam,2022,1,"Recharge & bill payments",12474674,4424035840.366192
assam,2022,1,"Financial Services",68432,73257991.39188361
assam,2022,1,Others,178812,94659207.47378007
assam,2022,2,"Peer-to-peer payments",33879530,123829913105.31845
assam,2022,2,"Merchant payments",28377534,24333260089.826862
assam,2022,2,"Recharge & bill payments",13858113,4814695679.877083
assam,2022,2,"Financial Services",50785,55549153.74320389
assam,2022,2,Others,168763,77624058.0178437
assam,2022,3,"Peer-to-peer payments",37000266,127264703851.96637
assam,2022,3,"Merchant payments",34935460,28789992307.161205
assam,2022,3,"Recharge & bill payments",13974568,5295136932.037907
assam,2022,3,"Financial Services",65066,62882386.459812224
assam,2022,3,Others,138451,76363577.27323309
assam,2022,4,"Peer-to-peer payments",44828832,150693397669.18314
assam,2022,4,"Merchant payments",43605784,36033810141.574844
assam,2022,4,"Recharge & bill payments",15344794,5773980885.270762
assam,2022,4,"Financial Services",74414,75960367.91633397
assam,2022,4,Others,127443,76370123.60102956
assam,2023,1,"Merchant payments",48987048,39416860194
assam,2023,1,"Peer-to-peer payments",48461200,166509153749
assam,2023,1,"Recharge & bill payments",16113464,6266406177
assam,2023,1,"Financial Services",82270,86978703
assam,2023,1,Others,116656,74768264
assam,2023,2,"Merchant payments",62403711,45515248236
assam,2023,2,"Peer-to-peer payments",57852989,182809282981
assam,2023,2,"Recharge & bill payments",17858409,6631355080
assam,2023,2,"Financial Services",81172,84797972
assam,2023,2,Others,94672,70104514
assam,2023,3,"Merchant payments",82126315,51533166362
assam,2023,3,"Peer-to-peer payments",66737077,185030502675
assam,2023,3,"Recharge & bill payments",18524152,7310558505
assam,2023,3,"Financial Services",105975,118529318
assam,2023,3,Others,81832,65257542
assam,2023,4,"Merchant payments",95438754,60513904505
assam,2023,4,"Peer-to-peer payments",79797949,216875937740
assam,2023,4,"Recharge & bill payments",18323202,8011077428
assam,2023,4,"Financial Services",119386,142552746
assam,2023,4,Others,72866,60164512
assam,2024,1,"Merchant payments",110124616,68499650021
assam,2024,1,"Peer-to-peer payments",90992228,244008762377
assam,2024,1,"Recharge & bill payments",20239264,8488075878
assam,2024,1,"Financial Services",102326,135951454
assam,2024,1,Others,66622,51466300
assam,2024,2,"Merchant payments",143699277,78145261323
assam,2024,2,"Peer-to-peer payments",105356010,258191846219
assam,2024,2,"Recharge & bill payments",22086844,8765311662
assam,2024,2,"Financial Services",120443,151366643
assam,2024,2,Others,64513,54884363
assam,2024,3,"Merchant payments",161259693,79570459117
assam,2024,3,"Peer-to-peer payments",112031342,244082572337
assam,2024,3,"Recharge & bill payments",21850799,9670483722
assam,2024,3,"Financial Services",131635,175945223
assam,2024,3,Others,72122,58848151
assam,2024,4,"Merchant payments",181752000,90150626448
assam,2024,4,"Peer-to-peer payments",129207094,282320195685
assam,2024,4,"Recharge & bill payments",20970477,10067635906
assam,2024,4,"Financial Services",438162,173496870
assam,2024,4,Others,73798,74451050
bihar,2018,1,"Recharge & bill payments",3159922,375559206.7727593
bihar,2018,1,"Peer-to-peer payments",2052089,5295346761.45083
bihar,2018,1,"Financial Services",194295,33999413.87739952
bihar,2018,1,"Merchant payments",138885,139827755.73655012
bihar,2018,1,Others,279111,201025034.17960182
bihar,2018,2,"Recharge & bill payments",4346849,700649777.0602969
bihar,2018,2,"Peer-to-peer payments",3447898,12141448845.077621
bihar,2018,2,"Merchant payments",311487,318571872.8216527
bihar,2018,2,"Financial Services",267433,45332532.096432865
bihar,2018,2,Others,258711,300128082.6160458
bihar,2018,3,"Peer-to-peer payments",8893764,18695889187.89432
bihar,2018,3,"Recharge & bill payments",4401439,804061398.5166465
bihar,2018,3,"Merchant payments",586862,367608510.7261781
bihar,2018,3,"Financial Services",274510,33276460.45213346
bihar,2018,3,Others,211229,234968821.31206354
bihar,2018,4,"Peer-to-peer payments",8094296,26224303882.80399
bihar,2018,4,"Recharge & bill payments",5469096,986310785.0093702
bihar,2018,4,"Merchant payments",1680664,848968693.0665624
bihar,2018,4,"Financial Services",237247,36199427.51318769
bihar,2018,4,Others,251098,302214380.18458414
bihar,2019,1,"Peer-to-peer payments",16807040,38824078062.32093
bihar,2019,1,"Recharge & bill payments",7036367,1333688182.5386746
bihar,2019,1,"Merchant payments",2055267,1024996999.5279309
bihar,2019,1,"Financial Services",204689,28599535.734409343
bihar,2019,1,Others,252871,291464734.4043106
bihar,2019,2,"Peer-to-peer payments",15837449,58381285240.80835
bihar,2019,2,"Recharge & bill payments",9279442,1996804238.2749753
bihar,2019,2,"Merchant payments",4365465,2308145849.844257
bihar,2019,2,"Financial Services",129603,63338108.53755434
bihar,2019,2,Others,348520,382864846.0767575
bihar,2019,3,"Peer-to-peer payments",15446119,61831776093.09613
bihar,2019,3,"Recharge & bill payments",9115040,2140566974.705637
bihar,2019,3,"Merchant payments",7206001,3413490288.3137074
bihar,2019,3,"Financial Services",89997,20145460.42764103
bihar,2019,3,Others,282743,286804437.7358033
bihar,2019,4,"Peer-to-peer payments",26337842,86340631422.24606
bihar,2019,4,"Recharge & bill payments",11358597,2649616529.830146
bihar,2019,4,"Merchant payments",5519582,4177574379.0405855
bihar,2019,4,"Financial Services",100192,18815964.761792127
bihar,2019,4,Others,214101,126788281.9306988
bihar,2020,1,"Peer-to-peer payments",23163922,99873688132.9031
bihar,2020,1,"Recharge & bill payments",13837430,3680590624.9006104
bihar,2020,1,"Merchant payments",7822567,5562692116.5708065
bihar,2020,1,"Financial Services",57233,23954789.407903705
bihar,2020,1,Others,200663,115927863.46366584
bihar,2020,2,"Peer-to-peer payments",26572651,116244368941.33606
bihar,2020,2,"Recharge & bill payments",19522564,5642294772.453551
bihar,2020,2,"Merchant payments",7011681,6760404421.62296
bihar,2020,2,"Financial Services",73119,54077813.2606806
bihar,2020,2,Others,206727,105377680.17075577
bihar,2020,3,"Peer-to-peer payments",37294332,153664683751.53278
bihar,2020,3,"Recharge & bill payments",19027978,6313780616.601829
bihar,2020,3,"Merchant payments",14777337,13111735855.02769
bihar,2020,3,"Financial Services",104135,81355476.16367023
bihar,2020,3,Others,299966,157309412.49242482
bihar,2020,4,"Peer-to-peer payments",49432098,208484557891.42865
bihar,2020,4,"Merchant payments",26750991,23185594534.30522
bihar,2020,4,"Recharge & bill payments",19908687,6926960996.688756
bihar,2020,4,"Financial Services",119416,100785736.00790763
bihar,2020,4,Others,380481,207713978.04223877
bihar,2021,1,"Peer-to-peer payments",58566582,242013312361.31104
bihar,2021,1,"Merchant payments",33959313,30171144593.369873
bihar,2021,1,"Recharge & bill payments",21974086,8505455545.448764
bihar,2021,1,"Financial Services",124277,112949858.25028673
bihar,2021,1,Others,308219,170787342.8481179
bihar,2021,2,"Peer-to-peer payments",78694099,319758683264.15344
bihar,2021,2,"Merchant payments",44686786,43458914639.77138
bihar,2021,2,"Recharge & bill payments",31646149,11030849713.502428
bihar,2021,2,"Financial Services",149791,116086345.91301711
bihar,2021,2,Others,426797,215721223.2386405
bihar,2021,3,"Peer-to-peer payments",92785704,331514102784.2631
bihar,2021,3,"Merchant payments",64094961,53849745604.9643
bihar,2021,3,"Recharge & bill payments",30081746,11327303470.019915
bihar,2021,3,"Financial Services",135748,130349071.61901987
bihar,2021,3,Others,572954,241260025.54569885
bihar,2021,4,"Peer-to-peer payments",117340712,423665098014.2792
bihar,2021,4,"Merchant payments",95992559,81729122295.53772
bihar,2021,4,"Recharge & bill payments",30824177,13438634948.212643
bihar,2021,4,"Financial Services",186298,173358268.82083318
bihar,2021,4,Others,783199,365400541.9114517
bihar,2022,1,"Peer-to-peer payments",138085265,500024806542.69324
bihar,2022,1,"Merchant payments",114892163,95507710275.50963
bihar,2022,1,"Recharge & bill payments",30545266,15431605247.390364
bihar,2022,1,"Financial Services",169722,148088975.22896564
bihar,2022,1,Others,698018,299484690.3236611
bihar,2022,2,"Peer-to-peer payments",164119431,610448610667.7207
bihar,2022,2,"Merchant payments",158289353,126423430586.42947
bihar,2022,2,"Recharge & bill payments",36950622,17225668601.948982
bihar,2022,2,"Financial Services",124199,116203820.91131489
bihar,2022,2,Others,661424,247541289.12967217
bihar,2022,3,"Merchant payments",198273336,137873615624.72937
bihar,2022,3,"Peer-to-peer payments",192304951,632747186972.1919
bihar,2022,3,"Recharge & bill payments",46044353,20417791249.028316
bihar,2022,3,"Financial Services",179533,161987346.1868727
bihar,2022,3,Others,565212,245905365.7791165
bihar,2022,4,"Merchant payments",243777692,172924170171.63205
