state,year,quarter,brand,user_count,user_percentage
andaman-&-nicobar-islands,2018,1,Xiaomi,1665,0.2470326409495549
andaman-&-nicobar-islands,2018,1,Samsung,1445,0.21439169139465875
andaman-&-nicobar-islands,2018,1,Vivo,982,0.1456973293768546
andaman-&-nicobar-islands,2018,1,Oppo,501,0.07433234421364986
andaman-&-nicobar-islands,2018,1,OnePlus,332,0.04925816023738872
andaman-&-nicobar-islands,2018,1,Realme,316,0.04688427299703264
andaman-&-nicobar-islands,2018,1,Apple,229,0.03397626112759644
andaman-&-nicobar-islands,2018,1,Motorola,226,0.03353115727002967
andaman-&-nicobar-islands,2018,1,Lenovo,202,0.02997032640949555
andaman-&-nicobar-islands,2018,1,Huawei,158,0.02344213649851632
andaman-&-nicobar-islands,2018,1,Others,684,0.10148367952522255
andaman-&-nicobar-islands,2018,2,Xiaomi,2303,0.24486975013290802
andaman-&-nicobar-islands,2018,2,Samsung,1923,0.20446570972886763
andaman-&-nicobar-islands,2018,2,Vivo,1523,0.1619351408825093
andaman-&-nicobar-islands,2018,2,Oppo,708,0.07527910685805422
andaman-&-nicobar-islands,2018,2,OnePlus,466,0.049548112706007445
andaman-&-nicobar-islands,2018,2,Realme,465,0.049441786283891544
andaman-&-nicobar-islands,2018,2,Motorola,319,0.03391812865497076
andaman-&-nicobar-islands,2018,2,Apple,308,0.03274853801169591
andaman-&-nicobar-islands,2018,2,Lenovo,244,0.025943646996278574
andaman-&-nicobar-islands,2018,2,Huawei,230,0.024455077086656035
andaman-&-nicobar-islands,2018,2,Others,916,0.09739500265816055
andaman-&-nicobar-islands,2018,3,Xiaomi,2950,0.24281833895793892
andaman-&-nicobar-islands,2018,3,Samsung,2409,0.19828792493209318
andaman-&-nicobar-islands,2018,3,Vivo,2063,0.1698082146678739
andaman-&-nicobar-islands,2018,3,Oppo,988,0.08132356572557412
andaman-&-nicobar-islands,2018,3,OnePlus,617,0.05078607292781299
andaman-&-nicobar-islands,2018,3,Realme,603,0.04963371470902955
andaman-&-nicobar-islands,2018,3,Motorola,390,0.03210140752325294
andaman-&-nicobar-islands,2018,3,Apple,371,0.03053749279776113
andaman-&-nicobar-islands,2018,3,Huawei,314,0.0258457486212857
andaman-&-nicobar-islands,2018,3,Lenovo,299,0.024611079101160588
andaman-&-nicobar-islands,2018,3,Others,1145,0.09424644003621697
andaman-&-nicobar-islands,2018,4,Xiaomi,3719,0.24431743529102615
andaman-&-nicobar-islands,2018,4,Samsung,2936,0.19287872815661541
andaman-&-nicobar-islands,2018,4,Vivo,2742,0.1801340165549862
andaman-&-nicobar-islands,2018,4,Oppo,1268,0.08330048613848377
andaman-&-nicobar-islands,2018,4,Realme,760,0.04992773617133097
andaman-&-nicobar-islands,2018,4,OnePlus,721,0.0473656549730653
andaman-&-nicobar-islands,2018,4,Motorola,474,0.031139140717382736
andaman-&-nicobar-islands,2018,4,Apple,455,0.02989094731309946
andaman-&-nicobar-islands,2018,4,Huawei,398,0.02614636710024964
andaman-&-nicobar-islands,2018,4,Lenovo,377,0.024766784916568124
andaman-&-nicobar-islands,2018,4,Others,1372,0.09013270266719223
andaman-&-nicobar-islands,2019,1,Xiaomi,4576,0.24607442460744247
andaman-&-nicobar-islands,2019,1,Samsung,3567,0.19181544418154442
andaman-&-nicobar-islands,2019,1,Vivo,3420,0.18391051839105185
andaman-&-nicobar-islands,2019,1,Oppo,1600,0.08604000860400086
andaman-&-nicobar-islands,2019,1,Realme,897,0.04823617982361798
andaman-&-nicobar-islands,2019,1,OnePlus,855,0.04597762959776296
andaman-&-nicobar-islands,2019,1,Motorola,561,0.0301677780167778
andaman-&-nicobar-islands,2019,1,Apple,515,0.027694127769412775
andaman-&-nicobar-islands,2019,1,Huawei,515,0.027694127769412775
andaman-&-nicobar-islands,2019,1,Lenovo,426,0.02290815229081523
andaman-&-nicobar-islands,2019,1,Others,1664,0.0894816089481609
andaman-&-nicobar-islands,2019,2,Xiaomi,5296,0.24370714647278083
andaman-&-nicobar-islands,2019,2,Samsung,4165,0.19166168146886936
andaman-&-nicobar-islands,2019,2,Vivo,4102,0.18876259721135705
andaman-&-nicobar-islands,2019,2,Oppo,1905,0.08766278588191984
andaman-&-nicobar-islands,2019,2,Realme,1012,0.04656941696194377
andaman-&-nicobar-islands,2019,2,OnePlus,950,0.04371634991486816
andaman-&-nicobar-islands,2019,2,Huawei,644,0.029635083521236942
andaman-&-nicobar-islands,2019,2,Motorola,630,0.028990842575123098
andaman-&-nicobar-islands,2019,2,Apple,569,0.026183792738484195
andaman-&-nicobar-islands,2019,2,Lenovo,477,0.021950209378307488
andaman-&-nicobar-islands,2019,2,Others,1981,0.09116009387510929
andaman-&-nicobar-islands,2019,3,Xiaomi,5819,0.24315741088964105
andaman-&-nicobar-islands,2019,3,Vivo,4685,0.19577117546278885
andaman-&-nicobar-islands,2019,3,Samsung,4508,0.1883749112030421
andaman-&-nicobar-islands,2019,3,Oppo,2108,0.08808658225732313
andaman-&-nicobar-islands,2019,3,Realme,1158,0.04838911871630939
andaman-&-nicobar-islands,2019,3,OnePlus,1045,0.04366720989511512
andaman-&-nicobar-islands,2019,3,Huawei,725,0.030295432702352597
andaman-&-nicobar-islands,2019,3,Motorola,660,0.02757929046007271
andaman-&-nicobar-islands,2019,3,Apple,630,0.026325686348251224
andaman-&-nicobar-islands,2019,3,Lenovo,483,0.020183026200325936
andaman-&-nicobar-islands,2019,3,Others,2110,0.0881701558647779
andaman-&-nicobar-islands,2019,4,Xiaomi,6259,0.24110169491525424
andaman-&-nicobar-islands,2019,4,Vivo,5190,0.19992295839753466
andaman-&-nicobar-islands,2019,4,Samsung,4900,0.18875192604006163
andaman-&-nicobar-islands,2019,4,Oppo,2329,0.08971494607087828
andaman-&-nicobar-islands,2019,4,Realme,1329,0.051194144838212635
andaman-&-nicobar-islands,2019,4,OnePlus,1124,0.04329738058551618
andaman-&-nicobar-islands,2019,4,Huawei,798,0.03073959938366718
andaman-&-nicobar-islands,2019,4,Motorola,682,0.026271186440677965
andaman-&-nicobar-islands,2019,4,Apple,678,0.026117103235747303
andaman-&-nicobar-islands,2019,4,Lenovo,488,0.018798151001540832
andaman-&-nicobar-islands,2019,4,Others,2183,0.08409090909090909
andaman-&-nicobar-islands,2020,1,Xiaomi,6803,0.23981246474901297
andaman-&-nicobar-islands,2020,1,Vivo,5880,0.20727580372250423
andaman-&-nicobar-islands,2020,1,Samsung,5335,0.1880640157924422
andaman-&-nicobar-islands,2020,1,Oppo,2557,0.09013677382966723
andaman-&-nicobar-islands,2020,1,Realme,1511,0.05326424139875917
andaman-&-nicobar-islands,2020,1,OnePlus,1184,0.04173716864072194
andaman-&-nicobar-islands,2020,1,Huawei,891,0.03140862944162436
andaman-&-nicobar-islands,2020,1,Apple,735,0.02590947546531303
andaman-&-nicobar-islands,2020,1,Motorola,715,0.025204455724760294
andaman-&-nicobar-islands,2020,1,Lenovo,500,0.017625493513818386
andaman-&-nicobar-islands,2020,1,Others,2257,0.0795614777213762
andaman-&-nicobar-islands,2020,2,Xiaomi,7805,0.2386120452461021
andaman-&-nicobar-islands,2020,2,Vivo,7122,0.21773158055640476
andaman-&-nicobar-islands,2020,2,Samsung,6030,0.1843472944053806
andaman-&-nicobar-islands,2020,2,Oppo,2976,0.09098135126872516
andaman-&-nicobar-islands,2020,2,Realme,1761,0.053836747172118615
andaman-&-nicobar-islands,2020,2,OnePlus,1271,0.03885661877101804
andaman-&-nicobar-islands,2020,2,Huawei,1005,0.030724549067563438
andaman-&-nicobar-islands,2020,2,Apple,792,0.024212778966676857
andaman-&-nicobar-islands,2020,2,Motorola,779,0.023815346988688476
andaman-&-nicobar-islands,2020,2,Lenovo,552,0.01687557321919902
andaman-&-nicobar-islands,2020,2,Others,2617,0.0800061143381229
andaman-&-nicobar-islands,2020,3,Xiaomi,9794,0.2369420587879521
andaman-&-nicobar-islands,2020,3,Vivo,9556,0.23118422644248215
andaman-&-nicobar-islands,2020,3,Samsung,7572,0.18318616184831257
andaman-&-nicobar-islands,2020,3,Oppo,3730,0.09023829684286924
andaman-&-nicobar-islands,2020,3,Realme,2285,0.05528002903108745
andaman-&-nicobar-islands,2020,3,OnePlus,1440,0.03483730494738115
andaman-&-nicobar-islands,2020,3,Huawei,1213,0.029345590903592598
andaman-&-nicobar-islands,2020,3,Motorola,907,0.021942663602274103
andaman-&-nicobar-islands,2020,3,Apple,870,0.021047538405709446
andaman-&-nicobar-islands,2020,3,Lenovo,606,0.014660699165356235
andaman-&-nicobar-islands,2020,3,Others,3362,0.08133543002298295
andaman-&-nicobar-islands,2020,4,Xiaomi,12398,0.23662111611573403
andaman-&-nicobar-islands,2020,4,Vivo,12275,0.23427360867241775
andaman-&-nicobar-islands,2020,4,Samsung,9938,0.18967096724940835
andaman-&-nicobar-islands,2020,4,Oppo,4723,0.0901404687380716
andaman-&-nicobar-islands,2020,4,Realme,2996,0.05717993739980151
andaman-&-nicobar-islands,2020,4,OnePlus,1638,0.031261928391480266
andaman-&-nicobar-islands,2020,4,Huawei,1472,0.028093747614321703
andaman-&-nicobar-islands,2020,4,Motorola,1032,0.019696160012214674
andaman-&-nicobar-islands,2020,4,Apple,973,0.018570119856477593
andaman-&-nicobar-islands,2020,4,Lenovo,708,0.01351248186884495
andaman-&-nicobar-islands,2020,4,Others,4243,0.08097946408122758
andaman-&-nicobar-islands,2021,1,Vivo,13812,0.23913570414488036
andaman-&-nicobar-islands,2021,1,Xiaomi,13714,0.2374389694934035
andaman-&-nicobar-islands,2021,1,Samsung,10861,0.18804321479275599
andaman-&-nicobar-islands,2021,1,Oppo,5158,0.08930364624813879
andaman-&-nicobar-islands,2021,1,Realme,3419,0.05919526299387098
andaman-&-nicobar-islands,2021,1,OnePlus,1773,0.030697046296616917
andaman-&-nicobar-islands,2021,1,Huawei,1575,0.027268949755877972
andaman-&-nicobar-islands,2021,1,Motorola,1062,0.018387063263963433
andaman-&-nicobar-islands,2021,1,Apple,1056,0.018283181550607708
andaman-&-nicobar-islands,2021,1,Tecno,796,0.013781640638526264
andaman-&-nicobar-islands,2021,1,Others,4532,0.07846532082135808
andaman-&-nicobar-islands,2021,2,Vivo,15056,0.2424671873741847
andaman-&-nicobar-islands,2021,2,Xiaomi,14788,0.2381512199049843
andaman-&-nicobar-islands,2021,2,Samsung,11476,0.18481359207665674
andaman-&-nicobar-islands,2021,2,Oppo,5456,0.0878653675819309
andaman-&-nicobar-islands,2021,2,Realme,4034,0.06496497302520332
andaman-&-nicobar-islands,2021,2,OnePlus,1981,0.031902729688380704
andaman-&-nicobar-islands,2021,2,Huawei,1559,0.025106691360012885
andaman-&-nicobar-islands,2021,2,Apple,1153,0.018568322731298815
andaman-&-nicobar-islands,2021,2,Motorola,1054,0.0169739914646912
andaman-&-nicobar-islands,2021,2,Tecno,974,0.015685642966422417
andaman-&-nicobar-islands,2021,2,Others,4564,0.073500281826234
andaman-&-nicobar-islands,2021,3,Vivo,16411,0.24500612104744557
andaman-&-nicobar-islands,2021,3,Xiaomi,15938,0.2379445224090054
andaman-&-nicobar-islands,2021,3,Samsung,12028,0.17957063091576841
andaman-&-nicobar-islands,2021,3,Oppo,5853,0.0873816846316921
andaman-&-nicobar-islands,2021,3,Realme,4808,0.0717804783374638
andaman-&-nicobar-islands,2021,3,OnePlus,2306,0.03442715953539757
andaman-&-nicobar-islands,2021,3,Huawei,1567,0.023394344749335643
andaman-&-nicobar-islands,2021,3,Apple,1283,0.01915439968946881
andaman-&-nicobar-islands,2021,3,Tecno,1178,0.017586814368039175
andaman-&-nicobar-islands,2021,3,Motorola,1017,0.015183183541847063
andaman-&-nicobar-islands,2021,3,Others,4593,0.06857066077453644
andaman-&-nicobar-islands,2021,4,Vivo,17597,0.24515185288381164
andaman-&-nicobar-islands,2021,4,Xiaomi,16968,0.2363889662858735
andaman-&-nicobar-islands,2021,4,Samsung,12574,0.17517414321538033
andaman-&-nicobar-islands,2021,4,Oppo,6127,0.08535803845082196
andaman-&-nicobar-islands,2021,4,Realme,5830,0.08122039565338535
andaman-&-nicobar-islands,2021,4,OnePlus,2691,0.03748955140707718
andaman-&-nicobar-islands,2021,4,Apple,1490,0.020757871273335192
andaman-&-nicobar-islands,2021,4,Huawei,1459,0.020325996099191977
andaman-&-nicobar-islands,2021,4,Tecno,1417,0.01974087489551407
andaman-&-nicobar-islands,2021,4,Motorola,1055,0.014697687378099749
andaman-&-nicobar-islands,2021,4,Others,4572,0.06369462245750905
andaman-&-nicobar-islands,2022,1,Vivo,18688,0.24496644295302014
andaman-&-nicobar-islands,2022,1,Xiaomi,17957,0.23538433305369127
andaman-&-nicobar-islands,2022,1,Samsung,12955,0.16981700922818793
andaman-&-nicobar-islands,2022,1,Realme,6769,0.08872955117449664
andaman-&-nicobar-islands,2022,1,Oppo,6461,0.08469221895973154
andaman-&-nicobar-islands,2022,1,OnePlus,3005,0.039390205536912755
andaman-&-nicobar-islands,2022,1,Tecno,1770,0.02320155201342282
andaman-&-nicobar-islands,2022,1,Apple,1634,0.02141883389261745
andaman-&-nicobar-islands,2022,1,Huawei,1441,0.018888947147651006
andaman-&-nicobar-islands,2022,1,Motorola,1050,0.01376363255033557
andaman-&-nicobar-islands,2022,1,Others,4558,0.05974727348993288
andhra-pradesh,2018,1,Xiaomi,836581,0.25073985823255257
andhra-pradesh,2018,1,Samsung,683687,0.20491450493788307
andhra-pradesh,2018,1,Vivo,425959,0.1276683301113459
andhra-pradesh,2018,1,Oppo,304487,0.09126077117894768
andhra-pradesh,2018,1,Realme,236646,0.07092748280357865
andhra-pradesh,2018,1,Motorola,129739,0.03888534220503829
andhra-pradesh,2018,1,OnePlus,129421,0.03879003132071513
andhra-pradesh,2018,1,Apple,123274,0.03694765394356277
andhra-pradesh,2018,1,Lenovo,84138,0.025217821337049858
andhra-pradesh,2018,1,Huawei,76654,0.0229747186380734
andhra-pradesh,2018,1,Others,305864,0.09167348529125267
andhra-pradesh,2018,2,Xiaomi,1113800,0.25299031922481113
andhra-pradesh,2018,2,Samsung,903290,0.20517474003643352
andhra-pradesh,2018,2,Vivo,586965,0.13332417195528037
andhra-pradesh,2018,2,Oppo,410549,0.0932527586347881
andhra-pradesh,2018,2,Realme,305964,0.06949715391569412
andhra-pradesh,2018,2,Motorola,169847,0.03857932011974905
andhra-pradesh,2018,2,OnePlus,155418,0.035301893906699314
andhra-pradesh,2018,2,Apple,151847,0.03449077123660432
andhra-pradesh,2018,2,Lenovo,107441,0.024404321141886273
andhra-pradesh,2018,2,Huawei,102929,0.023379458221844663
andhra-pradesh,2018,2,Others,394490,0.08960509160620914
andhra-pradesh,2018,3,Xiaomi,1385112,0.25519707820209125
andhra-pradesh,2018,3,Samsung,1103186,0.2032542089834268
andhra-pradesh,2018,3,Vivo,761793,0.1403549660928544
andhra-pradesh,2018,3,Oppo,518120,0.09545994125967253
andhra-pradesh,2018,3,Realme,379712,0.06995924730871762
andhra-pradesh,2018,3,Motorola,203756,0.0375406002302668
andhra-pradesh,2018,3,OnePlus,181364,0.03341503278510624
andhra-pradesh,2018,3,Apple,175343,0.03230570616902408
andhra-pradesh,2018,3,Huawei,134429,0.02476759137573635
andhra-pradesh,2018,3,Lenovo,122489,0.0225677309213233
andhra-pradesh,2018,3,Others,462313,0.08517789667178063
andhra-pradesh,2018,4,Xiaomi,1753802,0.2557528652585838
andhra-pradesh,2018,4,Samsung,1388061,0.20241770616277957
andhra-pradesh,2018,4,Vivo,1011185,0.1474587559237024
andhra-pradesh,2018,4,Oppo,675093,0.09844724151643865
andhra-pradesh,2018,4,Realme,476746,0.06952275998121156
andhra-pradesh,2018,4,Motorola,250601,0.03654456078090136
andhra-pradesh,2018,4,OnePlus,210161,0.030647289668736397
andhra-pradesh,2018,4,Apple,209737,0.030585458735216172
andhra-pradesh,2018,4,Huawei,176237,0.025700231676424726
andhra-pradesh,2018,4,Lenovo,149583,0.021813340869707494
andhra-pradesh,2018,4,Others,556203,0.08110978942629789
andhra-pradesh,2019,1,Xiaomi,2110547,0.2548040756637163
andhra-pradesh,2019,1,Samsung,1688342,0.2038317188455079
andhra-pradesh,2019,1,Vivo,1262871,0.15246506135021543
andhra-pradesh,2019,1,Oppo,835541,0.10087396877877498
andhra-pradesh,2019,1,Realme,564832,0.06819156155503205
andhra-pradesh,2019,1,Motorola,291830,0.03523232290062355
andhra-pradesh,2019,1,Apple,241108,0.02910871024200234
andhra-pradesh,2019,1,OnePlus,237269,0.028645231889483775
andhra-pradesh,2019,1,Huawei,220082,0.026570263813230417
andhra-pradesh,2019,1,Lenovo,171471,0.020701509920477063
andhra-pradesh,2019,1,Others,659126,0.07957557504093617
andhra-pradesh,2019,2,Xiaomi,2389374,0.25448644547243193
andhra-pradesh,2019,2,Samsung,1914378,0.20389577040288517
andhra-pradesh,2019,2,Vivo,1466695,0.15621413690037164
andhra-pradesh,2019,2,Oppo,963352,0.10260429142476576
andhra-pradesh,2019,2,Realme,641519,0.0683266370241867
andhra-pradesh,2019,2,Motorola,324778,0.03459131922739827
andhra-pradesh,2019,2,Apple,264860,0.028209597973288536
andhra-pradesh,2019,2,OnePlus,254273,0.027082002210458343
andhra-pradesh,2019,2,Huawei,250859,0.026718385328026843
andhra-pradesh,2019,2,Lenovo,189151,0.020146015503456544
andhra-pradesh,2019,2,Others,729764,0.07772539853273026
andhra-pradesh,2019,3,Xiaomi,2656468,0.2539961733268201
andhra-pradesh,2019,3,Samsung,2123659,0.20305204483963724
andhra-pradesh,2019,3,Vivo,1674109,0.16006866249922433
andhra-pradesh,2019,3,Oppo,1087660,0.10399578608914135
andhra-pradesh,2019,3,Realme,727964,0.0696037258192778
andhra-pradesh,2019,3,Motorola,348910,0.03336076505926697
andhra-pradesh,2019,3,Apple,286412,0.02738506618370001
andhra-pradesh,2019,3,Huawei,282587,0.02701934170933213
andhra-pradesh,2019,3,OnePlus,271100,0.02592102091532852
andhra-pradesh,2019,3,Lenovo,194180,0.018566373446471753
andhra-pradesh,2019,3,Others,805644,0.07703104011179981
andhra-pradesh,2019,4,Xiaomi,2985953,0.25395328393725297
andhra-pradesh,2019,4,Samsung,2379139,0.20234416348589282
andhra-pradesh,2019,4,Vivo,1922141,0.1634767925484545
andhra-pradesh,2019,4,Oppo,1241235,0.10556619758846043
andhra-pradesh,2019,4,Realme,844668,0.07183844234544604
andhra-pradesh,2019,4,Motorola,381692,0.03246264654955318
andhra-pradesh,2019,4,Huawei,317290,0.026985299989802584
andhra-pradesh,2019,4,Apple,308354,0.026225299231162617
andhra-pradesh,2019,4,OnePlus,286412,0.0243591469654869
andhra-pradesh,2019,4,Lenovo,208785,0.01775702309675985
andhra-pradesh,2019,4,Others,882214,0.07503170426172807
andhra-pradesh,2020,1,Xiaomi,3307542,0.25399529721104036
andhra-pradesh,2020,1,Samsung,2622762,0.20140914724705614
andhra-pradesh,2020,1,Vivo,2165012,0.16625725883615955
andhra-pradesh,2020,1,Oppo,1387060,0.10651617332434346
andhra-pradesh,2020,1,Realme,960418,0.0737531542628432
andhra-pradesh,2020,1,Motorola,411062,0.0315665877748989
andhra-pradesh,2020,1,Huawei,348324,0.026748763252511507
andhra-pradesh,2020,1,Apple,329329,0.02529008467170325
andhra-pradesh,2020,1,OnePlus,298911,0.022954202330506848
andhra-pradesh,2020,1,Lenovo,227154,0.017443783856010493
andhra-pradesh,2020,1,Others,964486,0.07406554723292628
andhra-pradesh,2020,2,Xiaomi,3635594,0.25388802469329785
andhra-pradesh,2020,2,Samsung,2888149,0.2016909601649479
andhra-pradesh,2020,2,Vivo,2409399,0.16825793881495216
andhra-pradesh,2020,2,Oppo,1535129,0.1072041788657913
andhra-pradesh,2020,2,Realme,1072165,0.07487355683700922
andhra-pradesh,2020,2,Motorola,445380,0.031102661198665473
